plotcode,treatment,year,species_other,sowndiv,AGB.mix,biomass.y,AGB.mono
B1A22,D3,2020,Ave.pub,60,3.345,174.74,2.912333333
B1A22,D3,2020,Bel.per,60,0,3.09,0.0515
B1A22,D3,2020,Bro.ere,60,0,251.26,4.187666667
B1A22,D3,2020,Bro.hor,60,0.935,126.48,2.108
B1A22,D3,2020,Car.car,60,0,0,0
B1A22,D3,2020,Cen.jac,60,0,151.223,2.520383333
B1A22,D3,2020,Cir.ole,60,0,0,0
B1A22,D3,2020,Cre.bie,60,0,11.12,0.185333333
B1A22,D3,2020,Dac.glo,60,8.25,25.12,0.418666667
B1A22,D3,2020,Dau.car,60,0,15.513,0.25855
B1A22,D3,2020,Fes.rub,60,0.31,36.98,0.616333333
B1A22,D3,2020,Gal.mol,60,6.835,88.296,1.4716
B1A22,D3,2020,Ger.pra,60,8.9,0,0
B1A22,D3,2020,Gle.hed,60,1.1,7.14,0.119
B1A22,D3,2020,Hol.lan,60,0.15,48.15,0.8025
B1A22,D3,2020,Kna.arv,60,0,461.892,7.6982
B1A22,D3,2020,Lat.pra,60,0.135,7.071,0.11785
B1A22,D3,2020,Leo.aut,60,0,33.27,0.5545
B1A22,D3,2020,Leo.his,60,0,179.31,2.9885
B1A22,D3,2020,Leu.vul,60,0,252.4,4.206666667
B1A22,D3,2020,Lot.cor,60,0,4.851,0.08085
B1A22,D3,2020,Med.lup,60,0,4.42,0.073666667
B1A22,D3,2020,Med.var,60,10.55,470,7.833333333
B1A22,D3,2020,Pla.lan,60,0,86.593,1.443216667
B1A22,D3,2020,Pla.med,60,0,32.59,0.543166667
B1A22,D3,2020,Poa.pra,60,9.255,25.52,0.425333333
B1A22,D3,2020,Poa.tri,60,4.21,0,0
B1A22,D3,2020,Pri.ver,60,0,16.93,0.282166667
B1A22,D3,2020,Pru.vul,60,0,37.63,0.627166667
B1A22,D3,2020,Ran.acr,60,0,0,0
B1A22,D3,2020,Ran.rep,60,0,23.66,0.394333333
B1A22,D3,2020,Rum.ace,60,89.75,72.32,1.205333333
B1A22,D3,2020,San.off,60,22.3,7.21,0.120166667
B1A22,D3,2020,Tar.off,60,0,72.39,1.2065
B1A22,D3,2020,Tra.pra,60,0,61.45,1.024166667
B1A22,D3,2020,Tri.fra,60,0,142.42,2.373666667
B1A22,D3,2020,Tri.hyb,60,0,29.05,0.484166667
B1A22,D3,2020,Tri.pra,60,0,20.835,0.34725
B1A22,D3,2020,Tri.rep,60,0,19.78,0.329666667
B1A22,D3,2020,Ver.cha,60,0,6.91,0.115166667
B1A22,D3,2020,Vic.cra,60,0,41.51,0.691833333
B1A22,D3,2021,Ach.mil,60,0,89.4,1.49
B1A22,D3,2021,Aju.rep,60,0,1.34,0.022333333
B1A22,D3,2021,Alo.pra,60,15.59,254.2,4.236666667
B1A22,D3,2021,Ant.odo,60,0,0,0
B1A22,D3,2021,Ant.syl,60,0,5.81,0.096833333
B1A22,D3,2021,Arr.ela,60,483.45,32.61,0.5435
B1A22,D3,2021,Ave.pub,60,26.38,264.7,4.411666667
B1A22,D3,2021,Bel.per,60,1.995,6.21,0.1035
B1A22,D3,2021,Bro.ere,60,4.235,302.1,5.035
B1A22,D3,2021,Bro.hor,60,0.055,82.42,1.373666667
B1A22,D3,2021,Car.car,60,0,0.57,0.0095
B1A22,D3,2021,Cen.jac,60,0,88.1,1.468333333
B1A22,D3,2021,Cir.ole,60,0,0,0
B1A22,D3,2021,Cre.bie,60,0,208.7,3.478333333
B1A22,D3,2021,Dac.glo,60,11.315,118.8,1.98
B1A22,D3,2021,Dau.car,60,0,382,6.366666667
B1A22,D3,2021,Fes.rub,60,0,91,1.516666667
B1A22,D3,2021,Gal.mol,60,32.18,391,6.516666667
B1A22,D3,2021,Ger.pra,60,7.165,0,0
B1A22,D3,2021,Gle.hed,60,1.425,62.4,1.04
B1A22,D3,2021,Hol.lan,60,10.45,24.31,0.405166667
B1A22,D3,2021,Kna.arv,60,0.41,597.5,9.958333333
B1A22,D3,2021,Lat.pra,60,12.29,37.2,0.62
B1A22,D3,2021,Leo.aut,60,0,47.2,0.786666667
B1A22,D3,2021,Leo.his,60,0,158.3,2.638333333
B1A22,D3,2021,Leu.vul,60,0,197.1,3.285
B1A22,D3,2021,Lot.cor,60,0,2.54,0.042333333
B1A22,D3,2021,Med.lup,60,0,64.6,1.076666667
B1A22,D3,2021,Med.var,60,0,209.6,3.493333333
B1A22,D3,2021,Pla.lan,60,0,288.2,4.803333333
B1A22,D3,2021,Pla.med,60,0,87.5,1.458333333
B1A22,D3,2021,Poa.pra,60,0.965,9.13,0.152166667
B1A22,D3,2021,Poa.tri,60,12.315,1.9,0.031666667
B1A22,D3,2021,Pri.ver,60,0,22.59,0.3765
B1A22,D3,2021,Pru.vul,60,0,207.7,3.461666667
B1A22,D3,2021,Ran.acr,60,0,0,0
B1A22,D3,2021,Ran.rep,60,0,38.5,0.641666667
B1A22,D3,2021,Rum.ace,60,24.665,27.3,0.455
B1A22,D3,2021,San.off,60,0,44.11,0.735166667
B1A22,D3,2021,Tar.off,60,0,67.2,1.12
B1A22,D3,2021,Tra.pra,60,0,230,3.833333333
B1A22,D3,2021,Tri.fra,60,0,106.8,1.78
B1A22,D3,2021,Tri.hyb,60,0,37.88,0.631333333
B1A22,D3,2021,Tri.pra,60,0,91.1,1.518333333
B1A22,D3,2021,Tri.rep,60,0,12.29,0.204833333
B1A22,D3,2021,Ver.cha,60,0.175,12.2,0.203333333
B1A22,D3,2021,Vic.cra,60,0,14.4,0.24
B2A01,D3,2017,Ant.odo,4,2.415,65.82,16.455
B2A01,D3,2017,Kna.arv,4,232.065,345.7,86.425
B2A01,D3,2017,Pru.vul,4,7.04,124,31
B2A01,D3,2017,Tri.pra,4,66.32,16.12,4.03
B2A01,D3,2018,Ant.odo,4,0,2.44,0.61
B2A01,D3,2018,Kna.arv,4,312.92,186.47,46.6175
B2A01,D3,2018,Pru.vul,4,3.595,150.29,37.5725
B2A01,D3,2018,Tri.pra,4,0.56,32.01,8.0025
B2A01,D3,2019,Ant.odo,4,0,13.5,3.375
B2A01,D3,2019,Kna.arv,4,262.14,353.4,88.35
B2A01,D3,2019,Pru.vul,4,0.59,108.1,27.025
B2A01,D3,2019,Tri.pra,4,28.225,41.9,10.475
B2A01,D3,2020,Ant.odo,4,133.05,0,0
B2A01,D3,2020,Kna.arv,4,185.05,461.892,115.473
B2A01,D3,2020,Pru.vul,4,6.74,37.63,9.4075
B2A01,D3,2020,Tri.pra,4,5.23,20.835,5.20875
B2A01,D3,2021,Ant.odo,4,0,0,0
B2A01,D3,2021,Kna.arv,4,366.85,597.5,149.375
B2A01,D3,2021,Pru.vul,4,4.48,207.7,51.925
B2A01,D3,2021,Tri.pra,4,20.035,91.1,22.775
B2A02,D3,2017,Fes.rub,2,68.28,129.8,64.9
B2A02,D3,2018,Fes.rub,2,85.965,75.88,37.94
B2A02,D3,2019,Fes.rub,2,35.975,130.9,65.45
B2A02,D3,2020,Fes.rub,2,34.395,36.98,18.49
B2A02,D3,2021,Fes.rub,2,135.675,91,45.5
B2A03,D3,2017,Ach.mil,60,0,97.3,1.621666667
B2A03,D3,2017,Aju.rep,60,0,15.86,0.264333333
B2A03,D3,2017,Alo.pra,60,27.765,276.7,4.611666667
B2A03,D3,2017,Ant.odo,60,0.96,65.82,1.097
B2A03,D3,2017,Ant.syl,60,0,10.26,0.171
B2A03,D3,2017,Arr.ela,60,211.81,333,5.55
B2A03,D3,2017,Ave.pub,60,0.06,547,9.116666667
B2A03,D3,2017,Bel.per,60,0.01,0,0
B2A03,D3,2017,Bro.ere,60,0.37,257.5,4.291666667
B2A03,D3,2017,Bro.hor,60,0,0,0
B2A03,D3,2017,Car.car,60,0,0.32,0.005333333
B2A03,D3,2017,Cen.jac,60,0,140,2.333333333
B2A03,D3,2017,Cir.ole,60,0,33.1,0.551666667
B2A03,D3,2017,Cre.bie,60,0.62,43,0.716666667
B2A03,D3,2017,Dac.glo,60,21.65,171.8,2.863333333
B2A03,D3,2017,Dau.car,60,0,94.97,1.582833333
B2A03,D3,2017,Fes.rub,60,0.31,129.8,2.163333333
B2A03,D3,2017,Gal.mol,60,23.465,299.3,4.988333333
B2A03,D3,2017,Ger.pra,60,11.97,97.2,1.62
B2A03,D3,2017,Gle.hed,60,5.98,13.94,0.232333333
B2A03,D3,2017,Hol.lan,60,3.605,27.22,0.453666667
B2A03,D3,2017,Kna.arv,60,115,345.7,5.761666667
B2A03,D3,2017,Lat.pra,60,23.695,42.34,0.705666667
B2A03,D3,2017,Leo.aut,60,0,196.2,3.27
B2A03,D3,2017,Leo.his,60,0,232.1,3.868333333
B2A03,D3,2017,Leu.vul,60,0.03,184,3.066666667
B2A03,D3,2017,Lot.cor,60,3.655,49.57,0.826166667
B2A03,D3,2017,Med.lup,60,0,74.87,1.247833333
B2A03,D3,2017,Med.var,60,27.595,620.3,10.33833333
B2A03,D3,2017,Pla.lan,60,31,7.12,0.118666667
B2A03,D3,2017,Pla.med,60,0,91.7,1.528333333
B2A03,D3,2017,Poa.pra,60,0.405,85.4,1.423333333
B2A03,D3,2017,Poa.tri,60,7.67,43.11,0.7185
B2A03,D3,2017,Pri.ver,60,0,0,0
B2A03,D3,2017,Pru.vul,60,0,124,2.066666667
B2A03,D3,2017,Ran.acr,60,35.965,72.91,1.215166667
B2A03,D3,2017,Ran.rep,60,0,76.8,1.28
B2A03,D3,2017,Rum.ace,60,22.555,4.664,0.077733333
B2A03,D3,2017,San.off,60,0,151,2.516666667
B2A03,D3,2017,Tar.off,60,1.925,76.8,1.28
B2A03,D3,2017,Tra.pra,60,0,26.93,0.448833333
B2A03,D3,2017,Tri.fra,60,0,233.7,3.895
B2A03,D3,2017,Tri.hyb,60,0,42.7,0.711666667
B2A03,D3,2017,Tri.pra,60,0,16.12,0.268666667
B2A03,D3,2017,Tri.rep,60,0,47.65,0.794166667
B2A03,D3,2017,Ver.cha,60,0,4.52,0.075333333
B2A03,D3,2017,Vic.cra,60,0,24.63,0.4105
B2A03,D3,2018,Ach.mil,60,0,50.24,0.837333333
B2A03,D3,2018,Aju.rep,60,0,17.23,0.287166667
B2A03,D3,2018,Alo.pra,60,27.935,98.02,1.633666667
B2A03,D3,2018,Ant.odo,60,0,2.44,0.040666667
B2A03,D3,2018,Ant.syl,60,0,6.72,0.112
B2A03,D3,2018,Arr.ela,60,176.23,180.92,3.015333333
B2A03,D3,2018,Ave.pub,60,0.87,163.26,2.721
B2A03,D3,2018,Bel.per,60,0.225,0,0
B2A03,D3,2018,Bro.ere,60,0,281.49,4.6915
B2A03,D3,2018,Bro.hor,60,0.145,0.53,0.008833333
B2A03,D3,2018,Car.car,60,0,0,0
B2A03,D3,2018,Cen.jac,60,10.69,137.63,2.293833333
B2A03,D3,2018,Cir.ole,60,0,0.32,0.005333333
B2A03,D3,2018,Cre.bie,60,4.08,127.92,2.132
B2A03,D3,2018,Dac.glo,60,4.925,218.33,3.638833333
B2A03,D3,2018,Dau.car,60,0,62.31,1.0385
B2A03,D3,2018,Fes.rub,60,0,75.88,1.264666667
B2A03,D3,2018,Gal.mol,60,40.285,217.4,3.623333333
B2A03,D3,2018,Ger.pra,60,71.385,35.13,0.5855
B2A03,D3,2018,Gle.hed,60,2.355,4.95,0.0825
B2A03,D3,2018,Hol.lan,60,0.15,55.25,0.920833333
B2A03,D3,2018,Kna.arv,60,22.16,186.47,3.107833333
B2A03,D3,2018,Lat.pra,60,10.905,23.12,0.385333333
B2A03,D3,2018,Leo.aut,60,0,123.21,2.0535
B2A03,D3,2018,Leo.his,60,0,105.05,1.750833333
B2A03,D3,2018,Leu.vul,60,0,202.05,3.3675
B2A03,D3,2018,Lot.cor,60,39.385,11.09,0.184833333
B2A03,D3,2018,Med.lup,60,0,7.67,0.127833333
B2A03,D3,2018,Med.var,60,40.1,394.1,6.568333333
B2A03,D3,2018,Pla.lan,60,12.92,45.14,0.752333333
B2A03,D3,2018,Pla.med,60,0,148.21,2.470166667
B2A03,D3,2018,Poa.pra,60,1.725,7.49,0.124833333
B2A03,D3,2018,Poa.tri,60,54.6,11.18,0.186333333
B2A03,D3,2018,Pri.ver,60,0,0,0
B2A03,D3,2018,Pru.vul,60,0.095,150.29,2.504833333
B2A03,D3,2018,Ran.acr,60,7.255,33.01,0.550166667
B2A03,D3,2018,Ran.rep,60,0,10.95,0.1825
B2A03,D3,2018,Rum.ace,60,9.86,9.99,0.1665
B2A03,D3,2018,San.off,60,0,94.05,1.5675
B2A03,D3,2018,Tar.off,60,0.21,33.12,0.552
B2A03,D3,2018,Tra.pra,60,0,183.09,3.0515
B2A03,D3,2018,Tri.fra,60,0,14.61,0.2435
B2A03,D3,2018,Tri.hyb,60,0,8.28,0.138
B2A03,D3,2018,Tri.pra,60,0.325,32.01,0.5335
B2A03,D3,2018,Tri.rep,60,0,81.45,1.3575
B2A03,D3,2018,Ver.cha,60,0,22.22,0.370333333
B2A03,D3,2018,Vic.cra,60,2.67,103.13,1.718833333
B2A03,D3,2019,Ach.mil,60,1.925,180.4,3.006666667
B2A03,D3,2019,Aju.rep,60,0,17.01,0.2835
B2A03,D3,2019,Alo.pra,60,25.46,183.6,3.06
B2A03,D3,2019,Ant.odo,60,0,13.5,0.225
B2A03,D3,2019,Ant.syl,60,0,0,0
B2A03,D3,2019,Arr.ela,60,31.885,196.9,3.281666667
B2A03,D3,2019,Ave.pub,60,8.95,81.4,1.356666667
B2A03,D3,2019,Bel.per,60,0.09,3.29,0.054833333
B2A03,D3,2019,Bro.ere,60,6.855,312.6,5.21
B2A03,D3,2019,Bro.hor,60,0,63.61,1.060166667
B2A03,D3,2019,Car.car,60,0,107.4,1.79
B2A03,D3,2019,Cen.jac,60,0,278.1,4.635
B2A03,D3,2019,Cir.ole,60,0,0,0
B2A03,D3,2019,Cre.bie,60,48.31,15.2,0.253333333
B2A03,D3,2019,Dac.glo,60,19.085,209.8,3.496666667
B2A03,D3,2019,Dau.car,60,0.12,29.51,0.491833333
B2A03,D3,2019,Fes.rub,60,0,130.9,2.181666667
B2A03,D3,2019,Gal.mol,60,1.315,99.8,1.663333333
B2A03,D3,2019,Ger.pra,60,14.905,0,0
B2A03,D3,2019,Gle.hed,60,0.835,0.95,0.015833333
B2A03,D3,2019,Hol.lan,60,2.12,5.64,0.094
B2A03,D3,2019,Kna.arv,60,48.2,353.4,5.89
B2A03,D3,2019,Lat.pra,60,7.745,17.12,0.285333333
B2A03,D3,2019,Leo.aut,60,0.235,126.5,2.108333333
B2A03,D3,2019,Leo.his,60,0,143.6,2.393333333
B2A03,D3,2019,Leu.vul,60,0,159.51,2.6585
B2A03,D3,2019,Lot.cor,60,10.72,31.3,0.521666667
B2A03,D3,2019,Med.lup,60,0,39.72,0.662
B2A03,D3,2019,Med.var,60,192.85,357.9,5.965
B2A03,D3,2019,Pla.lan,60,1.11,50.82,0.847
B2A03,D3,2019,Pla.med,60,0,3.24,0.054
B2A03,D3,2019,Poa.pra,60,1.87,49.26,0.821
B2A03,D3,2019,Poa.tri,60,30.41,7.86,0.131
B2A03,D3,2019,Pri.ver,60,0,0,0
B2A03,D3,2019,Pru.vul,60,0,108.1,1.801666667
B2A03,D3,2019,Ran.acr,60,2.495,0,0
B2A03,D3,2019,Ran.rep,60,0,19.53,0.3255
B2A03,D3,2019,Rum.ace,60,18.28,3.87,0.0645
B2A03,D3,2019,San.off,60,0.125,28.2,0.47
B2A03,D3,2019,Tar.off,60,3.035,83.9,1.398333333
B2A03,D3,2019,Tra.pra,60,0,9.72,0.162
B2A03,D3,2019,Tri.fra,60,0,88.8,1.48
B2A03,D3,2019,Tri.hyb,60,0,124.8,2.08
B2A03,D3,2019,Tri.pra,60,0,41.9,0.698333333
B2A03,D3,2019,Tri.rep,60,0,12.73,0.212166667
B2A03,D3,2019,Ver.cha,60,0.92,3.23,0.053833333
B2A03,D3,2019,Vic.cra,60,13.8,41.2,0.686666667
B2A03,D3,2020,Ach.mil,60,1.265,80.181,1.33635
B2A03,D3,2020,Aju.rep,60,0,7.45,0.124166667
B2A03,D3,2020,Alo.pra,60,0,186.5,3.108333333
B2A03,D3,2020,Ant.odo,60,0,0,0
B2A03,D3,2020,Ant.syl,60,0,2.605,0.043416667
B2A03,D3,2020,Arr.ela,60,23.84,114.04,1.900666667
B2A03,D3,2020,Ave.pub,60,25.515,174.74,2.912333333
B2A03,D3,2020,Bel.per,60,0.345,3.09,0.0515
B2A03,D3,2020,Bro.ere,60,0,251.26,4.187666667
B2A03,D3,2020,Bro.hor,60,0,126.48,2.108
B2A03,D3,2020,Car.car,60,0,0,0
B2A03,D3,2020,Cen.jac,60,0,151.223,2.520383333
B2A03,D3,2020,Cir.ole,60,0,0,0
B2A03,D3,2020,Cre.bie,60,0,11.12,0.185333333
B2A03,D3,2020,Dac.glo,60,3.14,25.12,0.418666667
B2A03,D3,2020,Dau.car,60,0,15.513,0.25855
B2A03,D3,2020,Fes.rub,60,0,36.98,0.616333333
B2A03,D3,2020,Gal.mol,60,7.52,88.296,1.4716
B2A03,D3,2020,Ger.pra,60,21.705,0,0
B2A03,D3,2020,Gle.hed,60,0.12,7.14,0.119
B2A03,D3,2020,Hol.lan,60,6.42,48.15,0.8025
B2A03,D3,2020,Kna.arv,60,291.5,461.892,7.6982
B2A03,D3,2020,Lat.pra,60,2.895,7.071,0.11785
B2A03,D3,2020,Leo.aut,60,0,33.27,0.5545
B2A03,D3,2020,Leo.his,60,0.09,179.31,2.9885
B2A03,D3,2020,Leu.vul,60,0,252.4,4.206666667
B2A03,D3,2020,Lot.cor,60,56.35,4.851,0.08085
B2A03,D3,2020,Med.lup,60,0,4.42,0.073666667
B2A03,D3,2020,Med.var,60,39.98,470,7.833333333
B2A03,D3,2020,Pla.lan,60,0.54,86.593,1.443216667
B2A03,D3,2020,Pla.med,60,0,32.59,0.543166667
B2A03,D3,2020,Poa.pra,60,0,25.52,0.425333333
B2A03,D3,2020,Poa.tri,60,6.355,0,0
B2A03,D3,2020,Pri.ver,60,0,16.93,0.282166667
B2A03,D3,2020,Pru.vul,60,0,37.63,0.627166667
B2A03,D3,2020,Ran.acr,60,0.24,0,0
B2A03,D3,2020,Ran.rep,60,0.0225,23.66,0.394333333
B2A03,D3,2020,Rum.ace,60,17.655,72.32,1.205333333
B2A03,D3,2020,San.off,60,0,7.21,0.120166667
B2A03,D3,2020,Tar.off,60,0,72.39,1.2065
B2A03,D3,2020,Tra.pra,60,0,61.45,1.024166667
B2A03,D3,2020,Tri.fra,60,0,142.42,2.373666667
B2A03,D3,2020,Tri.hyb,60,0,29.05,0.484166667
B2A03,D3,2020,Tri.pra,60,0,20.835,0.34725
B2A03,D3,2020,Tri.rep,60,0,19.78,0.329666667
B2A03,D3,2020,Ver.cha,60,0,6.91,0.115166667
B2A03,D3,2020,Vic.cra,60,5.23,41.51,0.691833333
B2A03,D3,2021,Ach.mil,60,0.93,89.4,1.49
B2A03,D3,2021,Aju.rep,60,0,1.34,0.022333333
B2A03,D3,2021,Alo.pra,60,0.59,254.2,4.236666667
B2A03,D3,2021,Ant.odo,60,0,0,0
B2A03,D3,2021,Ant.syl,60,0,5.81,0.096833333
B2A03,D3,2021,Arr.ela,60,64.4,32.61,0.5435
B2A03,D3,2021,Ave.pub,60,47.3,264.7,4.411666667
B2A03,D3,2021,Bel.per,60,0.455,6.21,0.1035
B2A03,D3,2021,Bro.ere,60,0.46,302.1,5.035
B2A03,D3,2021,Bro.hor,60,45,82.42,1.373666667
B2A03,D3,2021,Car.car,60,0,0.57,0.0095
B2A03,D3,2021,Cen.jac,60,0,88.1,1.468333333
B2A03,D3,2021,Cir.ole,60,0,0,0
B2A03,D3,2021,Cre.bie,60,0.53,208.7,3.478333333
B2A03,D3,2021,Dac.glo,60,5.5,118.8,1.98
B2A03,D3,2021,Dau.car,60,0,382,6.366666667
B2A03,D3,2021,Fes.rub,60,0.095,91,1.516666667
B2A03,D3,2021,Gal.mol,60,0.53,391,6.516666667
B2A03,D3,2021,Ger.pra,60,20.93,0,0
B2A03,D3,2021,Gle.hed,60,0.24,62.4,1.04
B2A03,D3,2021,Hol.lan,60,25.68,24.31,0.405166667
B2A03,D3,2021,Kna.arv,60,488,597.5,9.958333333
B2A03,D3,2021,Lat.pra,60,30.285,37.2,0.62
B2A03,D3,2021,Leo.aut,60,0,47.2,0.786666667
B2A03,D3,2021,Leo.his,60,0.1405,158.3,2.638333333
B2A03,D3,2021,Leu.vul,60,0,197.1,3.285
B2A03,D3,2021,Lot.cor,60,12.38,2.54,0.042333333
B2A03,D3,2021,Med.lup,60,0,64.6,1.076666667
B2A03,D3,2021,Med.var,60,51.2,209.6,3.493333333
B2A03,D3,2021,Pla.lan,60,0.6755,288.2,4.803333333
B2A03,D3,2021,Pla.med,60,0.485,87.5,1.458333333
B2A03,D3,2021,Poa.pra,60,3.56,9.13,0.152166667
B2A03,D3,2021,Poa.tri,60,16.77,1.9,0.031666667
B2A03,D3,2021,Pri.ver,60,0,22.59,0.3765
B2A03,D3,2021,Pru.vul,60,0,207.7,3.461666667
B2A03,D3,2021,Ran.acr,60,1.045,0,0
B2A03,D3,2021,Ran.rep,60,0,38.5,0.641666667
B2A03,D3,2021,Rum.ace,60,0.71,27.3,0.455
B2A03,D3,2021,San.off,60,0,44.11,0.735166667
B2A03,D3,2021,Tar.off,60,0.06,67.2,1.12
B2A03,D3,2021,Tra.pra,60,0,230,3.833333333
B2A03,D3,2021,Tri.fra,60,0,106.8,1.78
B2A03,D3,2021,Tri.hyb,60,0,37.88,0.631333333
B2A03,D3,2021,Tri.pra,60,0,91.1,1.518333333
B2A03,D3,2021,Tri.rep,60,0,12.29,0.204833333
B2A03,D3,2021,Ver.cha,60,2.885,12.2,0.203333333
B2A03,D3,2021,Vic.cra,60,3.535,14.4,0.24
B2A04,D3,2017,Ger.pra,1,99.03,97.2,97.2
B2A04,D3,2018,Ger.pra,1,28.32,35.13,35.13
B2A04,D3,2019,Ger.pra,1,37.95333333,0,0
B2A04,D3,2020,Ger.pra,1,16.72,0,0
B2A04,D3,2021,Ger.pra,1,4.3,0,0
B2A06,D3,2017,Lat.pra,4,159.6,42.34,10.585
B2A06,D3,2017,Med.lup,4,0,74.87,18.7175
B2A06,D3,2017,Pla.lan,4,34.71,7.12,1.78
B2A06,D3,2017,Tar.off,4,105.4,76.8,19.2
B2A06,D3,2018,Lat.pra,4,33.48,23.12,5.78
B2A06,D3,2018,Med.lup,4,0,7.67,1.9175
B2A06,D3,2018,Pla.lan,4,64.79,45.14,11.285
B2A06,D3,2018,Tar.off,4,42.1,33.12,8.28
B2A06,D3,2019,Lat.pra,4,45.01,17.12,4.28
B2A06,D3,2019,Med.lup,4,0.495,39.72,9.93
B2A06,D3,2019,Pla.lan,4,42.385,50.82,12.705
B2A06,D3,2019,Tar.off,4,45.055,83.9,20.975
B2A06,D3,2020,Lat.pra,4,7.195,7.071,1.76775
B2A06,D3,2020,Med.lup,4,0,4.42,1.105
B2A06,D3,2020,Pla.lan,4,168.7,86.593,21.64825
B2A06,D3,2020,Tar.off,4,2.09,72.39,18.0975
B2A06,D3,2021,Lat.pra,4,22.765,37.2,9.3
B2A06,D3,2021,Med.lup,4,0,64.6,16.15
B2A06,D3,2021,Pla.lan,4,59.42,288.2,72.05
B2A06,D3,2021,Tar.off,4,0.91,67.2,16.8
B2A08,D3,2017,Ran.acr,2,146.765,72.91,36.455
B2A08,D3,2018,Ran.acr,2,33.43,33.01,16.505
B2A08,D3,2019,Ran.acr,2,0.49,0,0
B2A08,D3,2020,Ran.acr,2,2.095,0,0
B2A08,D3,2021,Ran.acr,2,4.59,0,0
B2A09,D3,2017,Aju.rep,4,0,15.86,3.965
B2A09,D3,2017,Pla.lan,4,22.12,7.12,1.78
B2A09,D3,2017,Pri.ver,4,56.585,0,0
B2A09,D3,2017,Pru.vul,4,54.735,124,31
B2A09,D3,2018,Aju.rep,4,0,17.23,4.3075
B2A09,D3,2018,Pla.lan,4,133.32,45.14,11.285
B2A09,D3,2018,Pri.ver,4,95.5,0,0
B2A09,D3,2018,Pru.vul,4,14.385,150.29,37.5725
B2A09,D3,2019,Aju.rep,4,0,17.01,4.2525
B2A09,D3,2019,Pla.lan,4,30.795,50.82,12.705
B2A09,D3,2019,Pri.ver,4,47.57,0,0
B2A09,D3,2019,Pru.vul,4,40.28,108.1,27.025
B2A09,D3,2020,Aju.rep,4,0.11,7.45,1.8625
B2A09,D3,2020,Pla.lan,4,115.45,86.593,21.64825
B2A09,D3,2020,Pri.ver,4,14.02,16.93,4.2325
B2A09,D3,2020,Pru.vul,4,18.35,37.63,9.4075
B2A09,D3,2021,Aju.rep,4,2.525,1.34,0.335
B2A09,D3,2021,Pla.lan,4,76.98,288.2,72.05
B2A09,D3,2021,Pri.ver,4,46.075,22.59,5.6475
B2A09,D3,2021,Pru.vul,4,9.105,207.7,51.925
B2A10,D3,2017,Alo.pra,16,0.605,276.7,17.29375
B2A10,D3,2017,Ant.odo,16,0,65.82,4.11375
B2A10,D3,2017,Arr.ela,16,17.175,333,20.8125
B2A10,D3,2017,Bel.per,16,0,0,0
B2A10,D3,2017,Bro.ere,16,61.425,257.5,16.09375
B2A10,D3,2017,Hol.lan,16,0.72,27.22,1.70125
B2A10,D3,2017,Leo.aut,16,2.465,196.2,12.2625
B2A10,D3,2017,Leo.his,16,131.9,232.1,14.50625
B2A10,D3,2017,Pla.lan,16,6.2,7.12,0.445
B2A10,D3,2017,Poa.pra,16,2.16,85.4,5.3375
B2A10,D3,2017,Pri.ver,16,27.76,0,0
B2A10,D3,2017,Pru.vul,16,27.485,124,7.75
B2A10,D3,2017,Ran.rep,16,0,76.8,4.8
B2A10,D3,2017,Ver.cha,16,0,4.52,0.2825
B2A10,D3,2018,Alo.pra,16,0,98.02,6.12625
B2A10,D3,2018,Ant.odo,16,0,2.44,0.1525
B2A10,D3,2018,Arr.ela,16,12.55,180.92,11.3075
B2A10,D3,2018,Bel.per,16,0,0,0
B2A10,D3,2018,Bro.ere,16,200.23,281.49,17.593125
B2A10,D3,2018,Hol.lan,16,0,55.25,3.453125
B2A10,D3,2018,Leo.aut,16,0.445,123.21,7.700625
B2A10,D3,2018,Leo.his,16,67.835,105.05,6.565625
B2A10,D3,2018,Pla.lan,16,0,45.14,2.82125
B2A10,D3,2018,Poa.pra,16,2.48,7.49,0.468125
B2A10,D3,2018,Pri.ver,16,36.935,0,0
B2A10,D3,2018,Pru.vul,16,0,150.29,9.393125
B2A10,D3,2018,Ran.rep,16,0,10.95,0.684375
B2A10,D3,2018,Ver.cha,16,0,22.22,1.38875
B2A10,D3,2019,Alo.pra,16,6.83,183.6,11.475
B2A10,D3,2019,Ant.odo,16,0,13.5,0.84375
B2A10,D3,2019,Arr.ela,16,0.485,196.9,12.30625
B2A10,D3,2019,Bel.per,16,0,3.29,0.205625
B2A10,D3,2019,Bro.ere,16,210.775,312.6,19.5375
B2A10,D3,2019,Hol.lan,16,0,5.64,0.3525
B2A10,D3,2019,Leo.aut,16,1.945,126.5,7.90625
B2A10,D3,2019,Leo.his,16,37.66,143.6,8.975
B2A10,D3,2019,Pla.lan,16,0.755,50.82,3.17625
B2A10,D3,2019,Poa.pra,16,0.365,49.26,3.07875
B2A10,D3,2019,Pri.ver,16,38.045,0,0
B2A10,D3,2019,Pru.vul,16,0,108.1,6.75625
B2A10,D3,2019,Ran.rep,16,0.095,19.53,1.220625
B2A10,D3,2019,Ver.cha,16,0,3.23,0.201875
B2A10,D3,2020,Alo.pra,16,0.665,186.5,11.65625
B2A10,D3,2020,Ant.odo,16,0,0,0
B2A10,D3,2020,Arr.ela,16,9.65,114.04,7.1275
B2A10,D3,2020,Bel.per,16,0,3.09,0.193125
