plotcode,year,species_other,AGB.mix,Richness,biomass,AGB.mono
B2A22,2014,Lot.cor,2.2,16,21.0923,1.31826875
B2A22,2014,Poa.tri,59.2005,16,13.753595,0.859599688
B2A22,2014,Rum.ace,194.35,16,9.64815,0.603009375
B2A22,2014,San.off,0,16,678.7529,42.42205625
B2A22,2014,Tri.hyb,0,16,0,0
B2A22,2014,Tri.rep,0,16,3.9265,0.24540625
B2A22,2014,Vic.cra,43.8,16,270.804,16.92525
B2A22,2015,Ach.mil,32.535,16,22,1.375
B2A22,2015,Cen.jac,0,16,225.8,14.1125
B2A22,2015,Lat.pra,119.55,16,80.1,5.00625
B2A22,2015,Lot.cor,0.0385,16,6.2,0.3875
B2A22,2015,Poa.tri,95.145,16,32.48,2.03
B2A22,2015,Rum.ace,85.905,16,60.96,3.81
B2A22,2015,San.off,0,16,271.2,16.95
B2A22,2015,Tri.hyb,0,16,2.85,0.178125
B2A22,2015,Tri.rep,0,16,0.87,0.054375
B2A22,2015,Vic.cra,4.035,16,124.25,7.765625
B3A02,2011,Car.car,8.205,2,9.1,4.55
B3A02,2012,Car.car,0,2,13.53,6.765
B3A02,2013,Car.car,2.745,2,3.679,1.8395
B3A02,2014,Car.car,0.0815,2,0,0
B3A02,2015,Car.car,0,2,20.4,10.2
B3A03,2011,Pla.med,189,4,203,50.75
B3A03,2011,Tri.hyb,62.835,4,108,27
B3A03,2011,Vic.cra,53.55,4,96,24
B3A03,2012,Pla.med,158.5,4,256,64
B3A03,2012,Tri.hyb,1.525,4,8.26,2.065
B3A03,2012,Vic.cra,268,4,132,33
B3A03,2013,Pla.med,161.55,4,141.3,35.325
B3A03,2013,Tri.hyb,0.447,4,58.4,14.6
B3A03,2013,Vic.cra,35.95,4,154.9,38.725
B3A03,2014,Pla.med,388.6,4,263.6406,65.91015
B3A03,2014,Tri.hyb,0.628,4,0,0
B3A03,2014,Vic.cra,236.8,4,270.804,67.701
B3A03,2015,Pla.med,232.7,4,65.63,16.4075
B3A03,2015,Tri.hyb,0,4,2.85,0.7125
B3A03,2015,Vic.cra,61.05,4,124.25,31.0625
B3A04,2011,Alo.pra,14.9,8,135.715,16.964375
B3A04,2011,Arr.ela,338,8,603.5,75.4375
B3A04,2011,Dac.glo,3.785,8,144.5,18.0625
B3A04,2011,Fes.rub,2.59,8,206,25.75
B3A04,2011,Hol.lan,2.16,8,15.7,1.9625
B3A04,2011,Poa.tri,8.805,8,29.07,3.63375
B3A04,2012,Alo.pra,6.615,8,101.445,12.680625
B3A04,2012,Arr.ela,289.5,8,434.5,54.3125
B3A04,2012,Dac.glo,3.78,8,152.5,19.0625
B3A04,2012,Fes.rub,1.07,8,299,37.375
B3A04,2012,Hol.lan,3.295,8,1.43,0.17875
B3A04,2012,Poa.tri,0.24,8,28.67,3.58375
B3A04,2013,Alo.pra,65.53,8,103.55,12.94375
B3A04,2013,Arr.ela,93.7355,8,164.5,20.5625
B3A04,2013,Dac.glo,2.8915,8,121.65,15.20625
B3A04,2013,Fes.rub,4.959,8,265.3,33.1625
B3A04,2013,Hol.lan,0.55,8,0,0
B3A04,2013,Poa.tri,0.18,8,26.1615,3.2701875
B3A04,2014,Alo.pra,361.9,8,75.1369,9.3921125
B3A04,2014,Arr.ela,177.4,8,60.3182,7.539775
B3A04,2014,Dac.glo,12.668,8,346.06365,43.25795625
B3A04,2014,Fes.rub,3.085,8,203.2333,25.4041625
B3A04,2014,Hol.lan,0,8,0,0
B3A04,2014,Poa.tri,16.8325,8,13.753595,1.719199375
B3A04,2015,Alo.pra,76,8,105.815,13.226875
B3A04,2015,Arr.ela,229.475,8,230.15,28.76875
B3A04,2015,Dac.glo,21.475,8,129.675,16.209375
B3A04,2015,Fes.rub,0.99,8,56.1,7.0125
B3A04,2015,Hol.lan,2.35,8,18,2.25
B3A04,2015,Poa.tri,2.155,8,32.48,4.06
B3A05,2011,Ant.odo,0,8,43.12,5.39
B3A05,2011,Ant.syl,0,8,56.165,7.020625
B3A05,2011,Bro.ere,30.08,8,214,26.75
B3A05,2011,Leu.vul,222.5,8,204,25.5
B3A05,2011,Lot.cor,33.45,8,84.04,10.505
B3A05,2011,Poa.tri,16.245,8,29.07,3.63375
B3A05,2011,Tri.hyb,0,8,108,13.5
B3A05,2012,Ant.odo,0,8,46.45,5.80625
B3A05,2012,Ant.syl,0,8,52.135,6.516875
B3A05,2012,Bro.ere,1.095,8,386,48.25
B3A05,2012,Leu.vul,332.5,8,578,72.25
B3A05,2012,Lot.cor,133.225,8,55.79,6.97375
B3A05,2012,Poa.tri,4.78,8,28.67,3.58375
B3A05,2012,Tri.hyb,0,8,8.26,1.0325
B3A05,2013,Ant.odo,0,8,120.2,15.025
B3A05,2013,Ant.syl,0,8,1.85,0.23125
B3A05,2013,Bro.ere,5.9505,8,270.9,33.8625
B3A05,2013,Leu.vul,141.85,8,235.3,29.4125
B3A05,2013,Lot.cor,285.3,8,84.15,10.51875
B3A05,2013,Poa.tri,6.2545,8,26.1615,3.2701875
B3A05,2013,Tri.hyb,0,8,58.4,7.3
B3A05,2014,Ant.odo,0,8,246.1429,30.7678625
B3A05,2014,Ant.syl,0,8,0,0
B3A05,2014,Bro.ere,61.5,8,250.3122,31.289025
B3A05,2014,Leu.vul,118.5,8,650.2912,81.2864
B3A05,2014,Lot.cor,195,8,21.0923,2.6365375
B3A05,2014,Poa.tri,24.053,8,13.753595,1.719199375
B3A05,2014,Tri.hyb,0,8,0,0
B3A05,2015,Ant.odo,0,8,49.24,6.155
B3A05,2015,Ant.syl,0,8,0.035,0.004375
B3A05,2015,Bro.ere,15.4,8,240.2,30.025
B3A05,2015,Leu.vul,56.92,8,295.2,36.9
B3A05,2015,Lot.cor,107.15,8,6.2,0.775
B3A05,2015,Poa.tri,53.595,8,32.48,4.06
B3A05,2015,Tri.hyb,0,8,2.85,0.35625
B3A07,2011,Bro.hor,0,8,4.96,0.62
B3A07,2011,Hol.lan,1.605,8,15.7,1.9625
B3A07,2011,Leu.vul,153,8,204,25.5
B3A07,2011,Med.lup,3,8,7.19,0.89875
B3A07,2011,Pri.ver,0,8,82,10.25
B3A07,2011,Ran.rep,0.355,8,5,0.625
B3A07,2012,Bro.hor,10.5,8,0,0
B3A07,2012,Hol.lan,47,8,1.43,0.17875
B3A07,2012,Leu.vul,166.27,8,578,72.25
B3A07,2012,Med.lup,1.3,8,23.69,2.96125
B3A07,2012,Pri.ver,0,8,183,22.875
B3A07,2012,Ran.rep,1.27,8,104.55,13.06875
B3A07,2013,Bro.hor,0,8,57.6,7.2
B3A07,2013,Hol.lan,0,8,0,0
B3A07,2013,Leu.vul,210.95,8,235.3,29.4125
B3A07,2013,Med.lup,0,8,19.93,2.49125
B3A07,2013,Pri.ver,0,8,178.6,22.325
B3A07,2013,Ran.rep,3.85,8,40.3,5.0375
B3A07,2014,Bro.hor,0,8,5.67515,0.70939375
B3A07,2014,Hol.lan,0,8,0,0
B3A07,2014,Leu.vul,462.05,8,650.2912,81.2864
B3A07,2014,Med.lup,0,8,41.2245,5.1530625
B3A07,2014,Pri.ver,0,8,0.4405,0.0550625
B3A07,2014,Ran.rep,28.95,8,64.9412,8.11765
B3A07,2015,Bro.hor,0,8,6.66,0.8325
B3A07,2015,Hol.lan,0,8,18,2.25
B3A07,2015,Leu.vul,204.15,8,295.2,36.9
B3A07,2015,Med.lup,0,8,22.8,2.85
B3A07,2015,Pri.ver,0,8,5.04,0.63
B3A07,2015,Ran.rep,44.3,8,42.48,5.31
B3A08,2011,Dac.glo,38.63,2,144.5,72.25
B3A08,2012,Dac.glo,63,2,152.5,76.25
B3A08,2013,Dac.glo,29.615,2,121.65,60.825
B3A08,2014,Dac.glo,59.247,2,346.06365,173.031825
B3A08,2015,Dac.glo,9.33,2,129.675,64.8375
B3A09,2011,Alo.pra,0.485,16,135.715,8.4821875
B3A09,2011,Ant.odo,0,16,43.12,2.695
B3A09,2011,Arr.ela,220,16,603.5,37.71875
B3A09,2011,Ave.pub,50,16,199,12.4375
B3A09,2011,Bro.ere,64.5,16,214,13.375
B3A09,2011,Bro.hor,0,16,4.96,0.31
B3A09,2011,Dac.glo,11.305,16,144.5,9.03125
B3A09,2011,Fes.rub,1.91,16,206,12.875
B3A09,2011,Hol.lan,8,16,15.7,0.98125
B3A09,2011,Poa.pra,2.58,16,75,4.6875
B3A09,2011,Poa.tri,1.51,16,29.07,1.816875
B3A09,2012,Alo.pra,1.955,16,101.445,6.3403125
B3A09,2012,Ant.odo,0,16,46.45,2.903125
B3A09,2012,Arr.ela,197.5,16,434.5,27.15625
B3A09,2012,Ave.pub,44.5,16,434,27.125
B3A09,2012,Bro.ere,145,16,386,24.125
B3A09,2012,Bro.hor,0,16,0,0
B3A09,2012,Dac.glo,3.225,16,152.5,9.53125
B3A09,2012,Fes.rub,0.005,16,299,18.6875
B3A09,2012,Hol.lan,0.865,16,1.43,0.089375
B3A09,2012,Poa.pra,0,16,51.49,3.218125
B3A09,2012,Poa.tri,0.835,16,28.67,1.791875
B3A09,2013,Alo.pra,2.1185,16,103.55,6.471875
B3A09,2013,Ant.odo,0,16,120.2,7.5125
B3A09,2013,Arr.ela,103.85,16,164.5,10.28125
B3A09,2013,Ave.pub,24.733,16,198.6,12.4125
B3A09,2013,Bro.ere,188.15,16,270.9,16.93125
B3A09,2013,Bro.hor,0.2735,16,57.6,3.6
B3A09,2013,Dac.glo,14.15,16,121.65,7.603125
B3A09,2013,Fes.rub,4.25,16,265.3,16.58125
B3A09,2013,Hol.lan,1.45,16,0,0
B3A09,2013,Poa.pra,0.755,16,61.4,3.8375
B3A09,2013,Poa.tri,0.462,16,26.1615,1.63509375
B3A09,2014,Alo.pra,10.189,16,75.1369,4.69605625
B3A09,2014,Ant.odo,0,16,246.1429,15.38393125
B3A09,2014,Arr.ela,99.2,16,60.3182,3.7698875
B3A09,2014,Ave.pub,10.45,16,344.385,21.5240625
B3A09,2014,Bro.ere,239.4,16,250.3122,15.6445125
B3A09,2014,Bro.hor,0,16,5.67515,0.354696875
B3A09,2014,Dac.glo,31.9,16,346.06365,21.62897813
B3A09,2014,Fes.rub,4.95,16,203.2333,12.70208125
B3A09,2014,Hol.lan,3.378,16,0,0
B3A09,2014,Poa.pra,0,16,66.97915,4.186196875
B3A09,2014,Poa.tri,6.765,16,13.753595,0.859599688
B3A09,2015,Alo.pra,1.075,16,105.815,6.6134375
B3A09,2015,Ant.odo,0.45,16,49.24,3.0775
B3A09,2015,Arr.ela,96.245,16,230.15,14.384375
B3A09,2015,Ave.pub,34.01,16,315.9,19.74375
B3A09,2015,Bro.ere,233.3,16,240.2,15.0125
B3A09,2015,Bro.hor,0.025,16,6.66,0.41625
B3A09,2015,Dac.glo,37.38,16,129.675,8.1046875
B3A09,2015,Fes.rub,0.075,16,56.1,3.50625
B3A09,2015,Hol.lan,0,16,18,1.125
B3A09,2015,Poa.pra,3.01,16,9.15,0.571875
B3A09,2015,Poa.tri,2.715,16,32.48,2.03
B3A11,2011,Bro.ere,349.5,4,214,53.5
B3A11,2011,Pla.lan,5.245,4,166,41.5
B3A11,2011,Poa.tri,4.135,4,29.07,7.2675
B3A11,2011,Pru.vul,1.61,4,58.78,14.695
B3A11,2012,Bro.ere,344.5,4,386,96.5
B3A11,2012,Pla.lan,0.685,4,199,49.75
B3A11,2012,Poa.tri,3.475,4,28.67,7.1675
B3A11,2012,Pru.vul,1.575,4,181.65,45.4125
B3A11,2013,Bro.ere,215.25,4,270.9,67.725
B3A11,2013,Pla.lan,0,4,96,24
B3A11,2013,Poa.tri,0.771,4,26.1615,6.540375
B3A11,2013,Pru.vul,0.0985,4,94.4,23.6
B3A11,2014,Bro.ere,327.35,4,250.3122,62.57805
B3A11,2014,Pla.lan,3.3775,4,203.1149,50.778725
B3A11,2014,Poa.tri,1.1855,4,13.753595,3.43839875
B3A11,2014,Pru.vul,0.082,4,144.3345,36.083625
B3A11,2015,Bro.ere,362.3,4,240.2,60.05
B3A11,2015,Pla.lan,0.584,4,44.92,11.23
B3A11,2015,Poa.tri,2.385,4,32.48,8.12
B3A11,2015,Pru.vul,0.185,4,59.05,14.7625
B3A13,2011,Alo.pra,4.015,4,135.715,33.92875
B3A13,2011,Ant.odo,0,4,43.12,10.78
B3A13,2011,Bro.ere,317.5,4,214,53.5
B3A13,2011,Poa.tri,2.095,4,29.07,7.2675
B3A13,2012,Alo.pra,0.67,4,101.445,25.36125
B3A13,2012,Ant.odo,0,4,46.45,11.6125
B3A13,2012,Bro.ere,439.5,4,386,96.5
B3A13,2012,Poa.tri,1.555,4,28.67,7.1675
B3A13,2013,Alo.pra,0.7325,4,103.55,25.8875
B3A13,2013,Ant.odo,0,4,120.2,30.05
B3A13,2013,Bro.ere,368.95,4,270.9,67.725
B3A13,2013,Poa.tri,0.1045,4,26.1615,6.540375
B3A13,2014,Alo.pra,0,4,75.1369,18.784225
B3A13,2014,Ant.odo,0,4,246.1429,61.535725
B3A13,2014,Bro.ere,369.3,4,250.3122,62.57805
B3A13,2014,Poa.tri,0.0095,4,13.753595,3.43839875
B3A13,2015,Alo.pra,0.63,4,105.815,26.45375
B3A13,2015,Ant.odo,0.91,4,49.24,12.31
B3A13,2015,Bro.ere,347.65,4,240.2,60.05
B3A13,2015,Poa.tri,4.385,4,32.48,8.12
B3A16,2011,Aju.rep,3.875,16,0,0
B3A16,2011,Gle.hed,1.405,16,11.98,0.74875
B3A16,2011,Lat.pra,8.47,16,38.08,2.38
B3A16,2011,Leo.his,0,16,306,19.125
B3A16,2011,Med.lup,0,16,7.19,0.449375
B3A16,2011,Pla.med,66.48,16,203,12.6875
B3A16,2011,Pru.vul,0.345,16,58.78,3.67375
B3A16,2011,Ran.rep,80,16,5,0.3125
B3A16,2011,Tar.off,91.5,16,55.13,3.445625
B3A16,2011,Tri.fra,0,16,153,9.5625
B3A16,2011,Tri.hyb,0,16,108,6.75
B3A16,2011,Tri.rep,27.675,16,52.91,3.306875
B3A16,2011,Ver.cha,6.24,16,24.13,1.508125
B3A16,2011,Vic.cra,45.885,16,96,6
B3A16,2012,Aju.rep,0,16,0,0
B3A16,2012,Gle.hed,2.815,16,11.54,0.72125
B3A16,2012,Lat.pra,343.5,16,94.99,5.936875
B3A16,2012,Leo.his,2.775,16,263,16.4375
B3A16,2012,Med.lup,0,16,23.69,1.480625
B3A16,2012,Pla.med,124.98,16,256,16
B3A16,2012,Pru.vul,9.055,16,181.65,11.353125
B3A16,2012,Ran.rep,96.75,16,104.55,6.534375
B3A16,2012,Tar.off,22.8,16,49.78,3.11125
B3A16,2012,Tri.fra,0,16,324.01,20.250625
B3A16,2012,Tri.hyb,5.5,16,8.26,0.51625
B3A16,2012,Tri.rep,11.25,16,20.37,1.273125
B3A16,2012,Ver.cha,23.95,16,15.43,0.964375
B3A16,2012,Vic.cra,96,16,132,8.25
B3A16,2013,Aju.rep,0,16,0,0
B3A16,2013,Gle.hed,4.65,16,150.1,9.38125
B3A16,2013,Lat.pra,123.9,16,59.2,3.7
B3A16,2013,Leo.his,12.3,16,187.4,11.7125
B3A16,2013,Med.lup,0,16,19.93,1.245625
B3A16,2013,Pla.med,82.4,16,141.3,8.83125
B3A16,2013,Pru.vul,0,16,94.4,5.9
B3A16,2013,Ran.rep,20.741,16,40.3,2.51875
B3A16,2013,Tar.off,362.15,16,70.5,4.40625
B3A16,2013,Tri.fra,0,16,345,21.5625
B3A16,2013,Tri.hyb,0,16,58.4,3.65
B3A16,2013,Tri.rep,0.47,16,5.915,0.3696875
B3A16,2013,Ver.cha,13.2085,16,24.1,1.50625
B3A16,2013,Vic.cra,40.3855,16,154.9,9.68125
B3A16,2014,Aju.rep,0,16,8.71715,0.544821875
B3A16,2014,Gle.hed,5.58,16,284.9277,17.80798125
B3A16,2014,Lat.pra,3.4025,16,139.6571,8.72856875
B3A16,2014,Leo.his,0,16,395.8217,24.73885625
B3A16,2014,Med.lup,0,16,41.2245,2.57653125
B3A16,2014,Pla.med,0,16,263.6406,16.4775375
B3A16,2014,Pru.vul,0.8375,16,144.3345,9.02090625
B3A16,2014,Ran.rep,31.7685,16,64.9412,4.058825
B3A16,2014,Tar.off,196.7,16,99.03,6.189375
B3A16,2014,Tri.fra,0,16,248.51,15.531875
B3A16,2014,Tri.hyb,0,16,0,0
B3A16,2014,Tri.rep,0,16,3.9265,0.24540625
B3A16,2014,Ver.cha,0,16,2.33925,0.146203125
B3A16,2014,Vic.cra,92.25,16,270.804,16.92525
B3A16,2015,Aju.rep,0,16,5.49,0.343125
B3A16,2015,Gle.hed,6.875,16,13.877,0.8673125
B3A16,2015,Lat.pra,33.035,16,80.1,5.00625
B3A16,2015,Leo.his,0,16,135,8.4375
B3A16,2015,Med.lup,0,16,22.8,1.425
B3A16,2015,Pla.med,1.49,16,65.63,4.101875
B3A16,2015,Pru.vul,1.445,16,59.05,3.690625
B3A16,2015,Ran.rep,11,16,42.48,2.655
B3A16,2015,Tar.off,263.9,16,72.7,4.54375
B3A16,2015,Tri.fra,0,16,36.94,2.30875
B3A16,2015,Tri.hyb,0,16,2.85,0.178125
B3A16,2015,Tri.rep,3.93,16,0.87,0.054375
B3A16,2015,Ver.cha,0,16,24.04,1.5025
B3A16,2015,Vic.cra,94.44,16,124.25,7.765625
B3A19,2011,Tar.off,43.485,2,55.13,27.565
B3A19,2012,Tar.off,28.425,2,49.78,24.89
B3A19,2013,Tar.off,100.75,2,70.5,35.25
B3A19,2014,Tar.off,162.05,2,99.03,49.515
B3A19,2015,Tar.off,78.35,2,72.7,36.35
B3A20,2011,Kna.arv,282.5,8,353,44.125
B3A20,2011,Lot.cor,111.36,8,84.04,10.505
B3A20,2011,Tri.fra,0,8,153,19.125
B3A20,2011,Tri.hyb,21.755,8,108,13.5
B3A20,2012,Kna.arv,150.245,8,915,114.375
B3A20,2012,Lot.cor,35.285,8,55.79,6.97375
B3A20,2012,Tri.fra,0,8,324.01,40.50125
B3A20,2012,Tri.hyb,27,8,8.26,1.0325
B3A20,2013,Kna.arv,40.6,8,483.6,60.45
B3A20,2013,Lot.cor,137.85,8,84.15,10.51875
B3A20,2013,Tri.fra,0,8,345,43.125
B3A20,2013,Tri.hyb,0.6335,8,58.4,7.3
B3A20,2014,Kna.arv,331.7,8,627.6422,78.455275
B3A20,2014,Lot.cor,68.4,8,21.0923,2.6365375
B3A20,2014,Tri.fra,1.5485,8,248.51,31.06375
B3A20,2014,Tri.hyb,1.579,8,0,0
B3A20,2015,Kna.arv,216.4,8,226.3,28.2875
B3A20,2015,Lot.cor,13.07,8,6.2,0.775
B3A20,2015,Tri.fra,0,8,36.94,4.6175
B3A20,2015,Tri.hyb,0,8,2.85,0.35625
B3A21,2011,Lot.cor,22.98,2,84.04,42.02
B3A21,2011,Tri.pra,767.5,2,439.5,219.75
B3A21,2012,Lot.cor,75.425,2,55.79,27.895
B3A21,2012,Tri.pra,101.96,2,229.5,114.75
B3A21,2013,Lot.cor,43.4,2,84.15,42.075
B3A21,2013,Tri.pra,139.15,2,77.9,38.95
B3A21,2014,Lot.cor,72.261,2,21.0923,10.54615
B3A21,2014,Tri.pra,241.2765,2,22.6516,11.3258
B3A21,2015,Lot.cor,88.85,2,6.2,3.1
B3A21,2015,Tri.pra,133,2,9.025,4.5125
B3A22,2011,Aju.rep,14.29,16,0,0
B3A22,2011,Ant.odo,0.79,16,43.12,2.695
B3A22,2011,Bel.per,0.73,16,0.27,0.016875
B3A22,2011,Bro.ere,0.325,16,214,13.375
B3A22,2011,Cre.bie,154.5,16,51,3.1875
B3A22,2011,Fes.rub,0.45,16,206,12.875
B3A22,2011,Gal.mol,55.5,16,242,15.125
B3A22,2011,Ger.pra,24.5,16,330,20.625
B3A22,2011,Ran.rep,0.695,16,5,0.3125
B3A22,2011,Rum.ace,7.545,16,69,4.3125
B3A22,2011,Tri.fra,0,16,153,9.5625
B3A22,2011,Ver.cha,9.445,16,24.13,1.508125
B3A22,2011,Vic.cra,0.69,16,96,6
B3A22,2012,Aju.rep,3.725,16,0,0
B3A22,2012,Ant.odo,0,16,46.45,2.903125
B3A22,2012,Bel.per,0.275,16,21.97,1.373125
B3A22,2012,Bro.ere,0.39,16,386,24.125
B3A22,2012,Cre.bie,113.1,16,124,7.75
B3A22,2012,Fes.rub,0.935,16,299,18.6875
B3A22,2012,Gal.mol,22.03,16,322,20.125
B3A22,2012,Ger.pra,46,16,354,22.125
B3A22,2012,Ran.rep,0,16,104.55,6.534375
B3A22,2012,Rum.ace,3.245,16,32.37,2.023125
B3A22,2012,Tri.fra,0,16,324.01,20.250625
B3A22,2012,Ver.cha,0.98,16,15.43,0.964375
B3A22,2012,Vic.cra,0,16,132,8.25
B3A22,2013,Aju.rep,4.6965,16,0,0
B3A22,2013,Ant.odo,0,16,120.2,7.5125
B3A22,2013,Bel.per,2.121,16,31.8,1.9875
B3A22,2013,Bro.ere,53.6,16,270.9,16.93125
B3A22,2013,Cre.bie,46.2,16,53.6,3.35
B3A22,2013,Fes.rub,3.263,16,265.3,16.58125
B3A22,2013,Gal.mol,43.7,16,248.7,15.54375
B3A22,2013,Ger.pra,119.7,16,138.5,8.65625
B3A22,2013,Ran.rep,0,16,40.3,2.51875
B3A22,2013,Rum.ace,16.075,16,106,6.625
B3A22,2013,Tri.fra,0,16,345,21.5625
B3A22,2013,Ver.cha,1.264,16,24.1,1.50625
B3A22,2013,Vic.cra,17.9,16,154.9,9.68125
B3A22,2014,Aju.rep,0,16,8.71715,0.544821875
B3A22,2014,Ant.odo,0,16,246.1429,15.38393125
B3A22,2014,Bel.per,1.2105,16,88.7735,5.54834375
B3A22,2014,Bro.ere,16.15,16,250.3122,15.6445125
B3A22,2014,Cre.bie,41.992,16,0.0851,0.00531875
B3A22,2014,Fes.rub,0.604,16,203.2333,12.70208125
B3A22,2014,Gal.mol,89,16,354.0771,22.12981875
B3A22,2014,Ger.pra,64.3045,16,0,0
B3A22,2014,Ran.rep,0,16,64.9412,4.058825
B3A22,2014,Rum.ace,10.2255,16,9.64815,0.603009375
B3A22,2014,Tri.fra,0,16,248.51,15.531875
B3A22,2014,Ver.cha,0.2355,16,2.33925,0.146203125
B3A22,2014,Vic.cra,39.8,16,270.804,16.92525
B3A22,2015,Aju.rep,0.5,16,5.49,0.343125
B3A22,2015,Ant.odo,0,16,49.24,3.0775
B3A22,2015,Bel.per,0.28,16,7.97,0.498125
B3A22,2015,Bro.ere,10.76,16,240.2,15.0125
B3A22,2015,Cre.bie,72.15,16,0,0
B3A22,2015,Fes.rub,1.37,16,56.1,3.50625
B3A22,2015,Gal.mol,21.005,16,229.8,14.3625
B3A22,2015,Ger.pra,104.3,16,83.87,5.241875
B3A22,2015,Ran.rep,0.335,16,42.48,2.655
B3A22,2015,Rum.ace,18,16,60.96,3.81
B3A22,2015,Tri.fra,0,16,36.94,2.30875
B3A22,2015,Ver.cha,1.428,16,24.04,1.5025
B3A22,2015,Vic.cra,21.3805,16,124.25,7.765625
B3A23,2011,Bro.hor,0,4,4.96,1.24
B3A23,2011,Leu.vul,2.665,4,204,51
B3A23,2011,Ran.rep,260.5,4,5,1.25
B3A23,2011,Tri.fra,214.5,4,153,38.25
B3A23,2012,Bro.hor,0,4,0,0
B3A23,2012,Leu.vul,20.5,4,578,144.5
B3A23,2012,Ran.rep,214,4,104.55,26.1375
B3A23,2012,Tri.fra,379.5,4,324.01,81.0025
B3A23,2013,Bro.hor,0,4,57.6,14.4
B3A23,2013,Leu.vul,0,4,235.3,58.825
B3A23,2013,Ran.rep,186.25,4,40.3,10.075
B3A23,2013,Tri.fra,137.4,4,345,86.25
B3A23,2014,Bro.hor,58.959,4,5.67515,1.4187875
B3A23,2014,Leu.vul,0,4,650.2912,162.5728
B3A23,2014,Ran.rep,68.9,4,64.9412,16.2353
B3A23,2014,Tri.fra,92.15,4,248.51,62.1275
B3A23,2015,Bro.hor,0,4,6.66,1.665
B3A23,2015,Leu.vul,0.775,4,295.2,73.8
B3A23,2015,Ran.rep,95.535,4,42.48,10.62
B3A23,2015,Tri.fra,27.605,4,36.94,9.235
B3A24,2011,Aju.rep,1.24,16,0,0
B3A24,2011,Ant.odo,0,16,43.12,2.695
B3A24,2011,Arr.ela,543,16,603.5,37.71875
B3A24,2011,Ave.pub,0.965,16,199,12.4375
B3A24,2011,Bro.hor,0,16,4.96,0.31
B3A24,2011,Gle.hed,3.97,16,11.98,0.74875
B3A24,2011,Lot.cor,0,16,84.04,5.2525
B3A24,2011,Med.var,17,16,171,10.6875
B3A24,2011,Poa.tri,21.635,16,29.07,1.816875
B3A24,2011,Pru.vul,0,16,58.78,3.67375
B3A24,2011,Ran.rep,0,16,5,0.3125
B3A24,2011,Tar.off,87,16,55.13,3.445625
B3A24,2011,Tri.pra,0,16,439.5,27.46875
B3A24,2011,Tri.rep,0,16,52.91,3.306875
B3A24,2011,Vic.cra,0,16,96,6
B3A24,2012,Aju.rep,8,16,0,0
B3A24,2012,Ant.odo,0,16,46.45,2.903125
B3A24,2012,Arr.ela,464,16,434.5,27.15625
B3A24,2012,Ave.pub,0.485,16,434,27.125
B3A24,2012,Bro.hor,0,16,0,0
B3A24,2012,Gle.hed,3.035,16,11.54,0.72125
B3A24,2012,Lot.cor,0,16,55.79,3.486875
B3A24,2012,Med.var,0,16,188,11.75
B3A24,2012,Poa.tri,3,16,28.67,1.791875
B3A24,2012,Pru.vul,0,16,181.65,11.353125
B3A24,2012,Ran.rep,0,16,104.55,6.534375
B3A24,2012,Tar.off,14.725,16,49.78,3.11125
B3A24,2012,Tri.pra,0,16,229.5,14.34375
B3A24,2012,Tri.rep,0,16,20.37,1.273125
B3A24,2012,Vic.cra,3.71,16,132,8.25
B3A24,2013,Aju.rep,0.86,16,0,0
B3A24,2013,Ant.odo,0,16,120.2,7.5125
B3A24,2013,Arr.ela,375.85,16,164.5,10.28125
B3A24,2013,Ave.pub,1.9245,16,198.6,12.4125
B3A24,2013,Bro.hor,0,16,57.6,3.6
B3A24,2013,Gle.hed,11.9255,16,150.1,9.38125
B3A24,2013,Lot.cor,0,16,84.15,5.259375
B3A24,2013,Med.var,0,16,55.3,3.45625
B3A24,2013,Poa.tri,4.3395,16,26.1615,1.63509375
B3A24,2013,Pru.vul,0,16,94.4,5.9
B3A24,2013,Ran.rep,0,16,40.3,2.51875
B3A24,2013,Tar.off,105.15,16,70.5,4.40625
B3A24,2013,Tri.pra,0,16,77.9,4.86875
B3A24,2013,Tri.rep,0,16,5.915,0.3696875
B3A24,2013,Vic.cra,0.0855,16,154.9,9.68125
B3A24,2014,Aju.rep,0.0125,16,8.71715,0.544821875
B3A24,2014,Ant.odo,0,16,246.1429,15.38393125
B3A24,2014,Arr.ela,249.15,16,60.3182,3.7698875
B3A24,2014,Ave.pub,0.7545,16,344.385,21.5240625
B3A24,2014,Bro.hor,0,16,5.67515,0.354696875
B3A24,2014,Gle.hed,11.084,16,284.9277,17.80798125
B3A24,2014,Lot.cor,0,16,21.0923,1.31826875
B3A24,2014,Med.var,0,16,235.5637,14.72273125
B3A24,2014,Poa.tri,17.1475,16,13.753595,0.859599688
B3A24,2014,Pru.vul,0,16,144.3345,9.02090625
B3A24,2014,Ran.rep,1.081,16,64.9412,4.058825
B3A24,2014,Tar.off,153.25,16,99.03,6.189375
B3A24,2014,Tri.pra,0,16,22.6516,1.415725
B3A24,2014,Tri.rep,0,16,3.9265,0.24540625
B3A24,2014,Vic.cra,0.03,16,270.804,16.92525
B3A24,2015,Aju.rep,1.845,16,5.49,0.343125
B3A24,2015,Ant.odo,0,16,49.24,3.0775
B3A24,2015,Arr.ela,257.15,16,230.15,14.384375
B3A24,2015,Ave.pub,4.99,16,315.9,19.74375
B3A24,2015,Bro.hor,0,16,6.66,0.41625
